company_name,contact_name,contact_title,email,phone,website,linkedin_url
1113854 Ontario Inc,Narinder Mann,,,905-789-1770,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1113854+Ontario+Inc
Axenl 2 Inc,,,,,https://axeljohnson.com/,https://linkedin.com/search/results/companies/?keywords=Axenl+2+Inc
1089375 Ontario Ltd,,,,416-438-5805,,
2074278 Ontario Inc,,,,,,
651565 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=651565+Ontario+Ltd
2693908 Ontario Inc,,,,,,
Rosehart Capital Inc,,,,,https://www.renemasse.ca/michael-rosehart,
SR Pay Inc,,,,,https://community.srhealth.com/s/article/SR-Pay-Get-Started,
AG Construction Inc,,,,,https://www.agconstructioncorp.ca/,
Doman Developments Inc,,,,,http://www.domandevelopments.ca/Doman_Developments/About_Us.html,
1869472 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1869472+Ontario+Inc
967105 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=967105+Ontario+Ltd
14565754 Canada Inc,,,,,,
2395804 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
10743186 Canada Corp,,,,,https://www.canada.ca/en/services/business/research/directoriescanadiancompanies.html,
118 Dundas East Inc,,,,,https://www.realtor.ca/real-estate/28501099/2-118-dundas-street-london-east-east-f-east-f,
Wolfbite Holdings Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.wolfbite_holdings_ltd.a28868d58c0c7a4ed2e3c28cae776d93.html,https://linkedin.com/search/results/companies/?keywords=Wolfbite+Holdings+Ltd
JR & Mario Holdings Inc,,,,,https://www.bandainamco.co.jp/en/index.html,
"Southdown Builders (Commissioners, London)",,,info@southdownbuilders.com,,http://www.southdownbuilders.com/,"https://linkedin.com/search/results/companies/?keywords=Southdown+Builders+(Commissioners,+London)"
The Lavan Corp,,,,,http://lavancorp.com/lavan-en/,https://linkedin.com/search/results/companies/?keywords=The+Lavan+Corp
BDC Realty Inc,Peter DeMartini,,,,https://www.bdc.ca/en,
1000924008 Ontario Inc,,,,,,
Cirriz Holdings Ltd,,,,,https://www.cirrus.com/,https://linkedin.com/search/results/companies/?keywords=Cirriz+Holdings+Ltd
Azzi Realty Inc,,,,,https://alisaazzirealtor.ca/,https://linkedin.com/search/results/companies/?keywords=Azzi+Realty+Inc
2264333 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2264333+Ontario+Inc
100148379 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Wesley Clover International Corp,,,,613-271-6305,https://www.wesleyclover.com/,
Fiera Canadian Real Estate Debt Fund GP Inc,,,,,https://www.fierarealestate.ca/strategies/fiera-real-estate-debt-fund/investors/,
Van A Engineering & Associates Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.van_a_engineering__associates_ltd.d361d41744be94a215e4f9f9b97e6271.html,https://linkedin.com/search/results/companies/?keywords=Van+A+Engineering+&+Associates+Ltd
617647 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=617647+Ontario+Ltd
King Dufferin Developments CR Inc,,,,,https://xo2condos.com/,https://linkedin.com/search/results/companies/?keywords=King+Dufferin+Developments+CR+Inc
E Liptay Enterprises Ltd,,,,,https://liptays.com/,
Ed Lewis Holdings Ltd,,,,,https://canada.constructconnect.com/dcn/certificates-and-notices/83866AC2-D78A-45F7-AB47-75340DEED849,
2026919 Ontario Ltd,,,,,,
Tornorth Holdings Ltd,,,,905-738-7010,https://www.toromont.com/investors/shareholder-information/,https://linkedin.com/search/results/companies/?keywords=Tornorth+Holdings+Ltd
Linco Construction Ltd,,,bids@lincoconstruction.com,,https://www.lincoconstruction.com/?redirect=false,https://linkedin.com/search/results/companies/?keywords=Linco+Construction+Ltd
Hawktrail Investments Inc,,,,,https://hawktail.com/,
Barrie Ferris Inc,,,,,https://www.dnb.com/business-directory/company-profiles.barrie_ferris_inc.88f8c926b11f3db1d73daaba4de422a6.html,
Oak Ridges Seaton Inc,,,,,,
1000031903 Ontario Inc,,,,,,
Keith Samitt Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.keith_samitt_ltd.86f6203cfcf40e6eddf38d4bd29ed56f.html,https://linkedin.com/search/results/companies/?keywords=Keith+Samitt+Ltd
Brookfield Residential (Ontario) Brock St Ltd,,,info@brookfieldresidential.com,905-477-5111,https://www.brookfieldresidential.com/contact-us,
Knudsen Family Holdings Inc,,,,,https://rwknudsen.com/,
Greenleaf Properties Ltd,Daniel Mills,,,,https://www.greenleafpropertymanagement.ca/,
Mauli Mega Technologies Inc,,,,,https://www.mauli.com/,
335 Barrie Inc,,,,,https://kingstownam.ca/property-listing/335-barrie-street/,
2577336 Ontario Ltd,,,,,,
Clifton Blake Capital Corp,,,,416-850-6809,https://cliftonblake.com/,
2627989 Ontario Inc,,,,,,
HLD Corporation,,,,,https://hldmuskoka.com/,
628627 Ontario Inc,,,,,https://www.canada.ca/en/services/business/research/directoriescanadiancompanies.html,
Antoo Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.antoo_auto_lease_co_ltd.08858e3b5c0c444320a427495a463a3b.html,https://linkedin.com/search/results/companies/?keywords=Antoo+Ltd
Woodvalley Developments Inc,corporation of the nidhi punyarthi,,,905-738-7010,https://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/SearchFN.aspx?lang=eng,https://linkedin.com/search/results/companies/?keywords=Woodvalley+Developments+Inc
Jin Hu Holdings Inc,Jin-Pei Hu,,,,https://www.dnb.com/business-directory/company-profiles.jin_hu_holdings_inc.0ad5171798d1a872c6b844d193fcf376.html,https://linkedin.com/search/results/companies/?keywords=Jin+Hu+Holdings+Inc
East End Mini Storage of Barrie Inc,,,,,https://ministoragebarrie.com/,
Investissement Eric Lachapelle Inc,,,,,https://multidomaines.ca/en/about/,
980 Thornton Rd Holdings ULC,,,,416-479-8590,https://canada.constructconnect.com/dcn/certificates-and-notices/38DDD2D1-A289-46A3-A643-E4F3FA78E427,https://linkedin.com/search/results/companies/?keywords=980+Thornton+Rd+Holdings+ULC
1655 Tricont Avenue Holdings ULC,,,,416-479-8590,https://dcn.pressreader.com/article/282445648554158,https://linkedin.com/search/results/companies/?keywords=1655+Tricont+Avenue+Holdings+ULC
2742711 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2742711+Ontario+Inc
Corstate Industry Group Corp,,,,,https://corstat.com/about/,
Webster & Sons Ltd,,,,800-567-5604,https://webster.ca/en/,
CF Vaughan Portfolio Inc,,,,416-924-9009,https://www.canfirst.com/cfassets,
John Street Industrial GP Inc John Street Industrial LP,,,,416-485-7860,,
Greycan 13 Properties Inc,Wade Dobbin,,,,https://ero.ontario.ca/notice/019-9292,https://linkedin.com/search/results/companies/?keywords=Greycan+13+Properties+Inc
Fairbank Self Storage Nominee Corp,,,,,,
Trobot Industrial Inc,,,,,https://www.ai-trobot.com/,https://linkedin.com/search/results/companies/?keywords=Trobot+Industrial+Inc
Jumar Holdings Ltd,,,,,https://www.jumarholdings.com/,
PIRET (40 Mills Road) Holdings Inc,,,info@albertacorporations.com,416-479-8590,https://albertacorporations.com/piret-40-mills-road-holdings-inc,
Simcoe Redi Mix Inc,,,,,https://www.sarjeants.com/,https://linkedin.com/search/results/companies/?keywords=Simcoe+Redi+Mix+Inc
Metro Pavement Markings Ltd,,,,,https://www.allbiz.ca/metro-pavement-markings-ltd-519-853-3650,https://linkedin.com/search/results/companies/?keywords=Metro+Pavement+Markings+Ltd
10651 Keele Storage GP Corp,,,,,https://www.mirabellicorp.com/10651-keele-st,
Long Range Investments Ltd,,,,,https://opencorporates.com/companies/ca_on/1864573,
Canam Self Storage Inc,,,,,https://canamselfstorage.com/,
Vaultra Self Storage Ajax Asset Inc,,,,,https://www.vaultrastorage.ca/,
Crestpoint Real Estate (GTB Portfolio) Inc,,,info@crestpoint.cclgroup.com,416-862-6018,https://crestpoint.cclgroup.com/,
Make Space Storage - Bellevue Inc,,,,,https://makespacestorage.ca/,https://linkedin.com/search/results/companies/?keywords=Make+Space+Storage+-+Bellevue+Inc
KS 190 Matheson Inc,,,,416-687-6700,https://store.mathesongas.com/,
1660470 Ontario Inc,,,,,https://www.ontarioinc.ca/,https://linkedin.com/search/results/companies/?keywords=1660470+Ontario+Inc
NCAP (Planchet) Ltd 416-309-924,Adam Lazier,,info@b2bhint.com,,https://b2bhint.com/en/company/ca-on/ncap-planchet-ltd--1000196945,
E &amp; E McLaughlin Ltd,,,,519-842-3363,,
3020 Lenworth Self Storage Ltd,,,,,https://primestorage.com/locations/on/mississauga/ON03/,
BASF Canada Inc,,,,289-360-1300,https://www.basf.com/ca/en,https://linkedin.com/search/results/companies/?keywords=BASF+Canada+Inc
415 Traders Boulevard Holdings ULC,,,,,https://pureindustrial.ca/wp-content/uploads/2022/08/415-Traders-Blvd-Brochure-2-1-2.pdf,
331814 Ontario Ltd,,,,,,
PRIET (1000 Thornton Road) Holdings Inc,,,info@pagesjaunes.ca,416-479-8590,https://www.pagesjaunes.ca/bus/Ontario/Oshawa/Piret-1000-Thornton-Rd-Holdings-Inc/102250739.html,
Fiera Real Estate Small Cap,,,,,https://www.fierarealestate.ca/,
Recycling Specialties Inc,,,,,,
Steinway Industrial GP Inc,,,,,https://www.steinway.com/,
Balco Developments - 45 Staples Inc,,,,,https://balcocorp.ca/portfolio-item/45-staples-avenue/,
PIRET (925 Brock Road) Holdings Inc,,,info@pureindustrial.ca,416-479-8590,https://pureindustrial.ca/,
K & K Holdings Ltd,,,,905-738-7010,https://kandkpropertyholdings.com/,
Brant Storage Ltd,,,,,https://www.brantstorage.com/pay-online-1,https://linkedin.com/search/results/companies/?keywords=Brant+Storage+Ltd
Dicaro Properties Inc,,,,,,
KS GTA Industrial No 3 Inc,,,,416-687-6700,https://www.canada.ca/en/services/business/research/directoriescanadiancompanies.html,
Orlick Industries Ltd,,,,905-544-1997,https://www.orlick.on.ca/,
2690 Plymouth Drive Holdings ULC,,,,,https://fourmark.com/contact-us/,
Domtar Inc,Laura Ashley,,bois.wood@domtar.com,514-848-5555,https://www.domtar.com/,https://linkedin.com/search/results/companies/?keywords=Domtar+Inc
PIRET (929 Brock Road) Holdings Inc,,,info@pureindustrial.ca,416-479-8590,https://pureindustrial.ca/,
7075 Financial Drive Holdings ULC,,,,,https://www.pall.com/en/oil-gas/locations/pall-canada-ltd-.html,https://linkedin.com/search/results/companies/?keywords=7075+Financial+Drive+Holdings+ULC
Milner Novopharm GP Inc,,,,,https://export.novopharm.vn/,https://linkedin.com/search/results/companies/?keywords=Milner+Novopharm+GP+Inc
The Leeds Group Inc,,,,,,
Medusa General Partner Inc,,,,514-737-0076,https://www.canadacompanyregistry.com/companies/medusa-general-partner-inc/,
Landlink Inc,,,mike@terran.com,,https://landlink.com/,
PIRET (650 Finley Avenue) Holdings Inc,,,info@pureindustrial.ca,416-479-8590,https://pureindustrial.ca/privatization/,
55MA Corp,,,,,,
Abbott Laboratories Co,,,,514-832-7000,https://www.abbott.com/,
Wire-Tie Manufacturing Co (1983) Ltd,,,info@dnb.com,,https://www.dnb.com/business-directory/company-profiles.wire-tie_manufacturing_co_(1983)_ltd.a273c252ea95465ec502e0d5e113da5e.html,https://linkedin.com/search/results/companies/?keywords=Wire-Tie+Manufacturing+Co+(1983)+Ltd
KS GTA Industrial No 4 Inc,,,,416-687-6700,https://www.ksindustrial.net/,https://linkedin.com/search/results/companies/?keywords=KS+GTA+Industrial+No+4+Inc
BJS Properties Inc,None None,,,,https://www.dnb.com/business-directory/company-profiles.bjs_properties_inc.63f1c48623b0f29013c04da66150d422.html,https://linkedin.com/search/results/companies/?keywords=BJS+Properties+Inc
Cuntrywide Recycling Inc,,,,,http://countrywiderecycling.ca/index.html,https://linkedin.com/search/results/companies/?keywords=Cuntrywide+Recycling+Inc
Terra Speranza Developments Ltd,,,,905-738-7010,https://www.terrainc.ca/,https://linkedin.com/search/results/companies/?keywords=Terra+Speranza+Developments+Ltd
Tiger Fera Investment Inc,,,,,https://opencorporates.com/companies/ca_bc/BC0718517,https://linkedin.com/search/results/companies/?keywords=Tiger+Fera+Investment+Inc
Gratitude Holdings Corp,,,,,https://opencorporates.com/companies/ca_on/2856294,
Magspence Inc,,,,,https://opencorporates.com/companies/ca_on/1104040,https://linkedin.com/search/results/companies/?keywords=Magspence+Inc
Xinjiade Canada Inc,,,,905-856-9600,https://www.canadacompanyregistry.com/companies/xinjiade-canada-inc/,https://linkedin.com/search/results/companies/?keywords=Xinjiade+Canada+Inc
1909170 Ontario Ltd,,,,,,
Anita Properties Inc,,,,,https://opencorporates.com/companies/ca_on/1373125,https://linkedin.com/search/results/companies/?keywords=Anita+Properties+Inc
Seldon Investments Ltd,,,,,https://opencorporates.com/companies/ca_ns/1015983,
KS American Business Park Inc,,,,416-687-6700,https://www.kingsettcapital.com/assets-under-management/industrial/american-business-park/,
A & M Kanarick (1963) Ltd,,,info@opencorporates.com,,https://opencorporates.com/companies/ca_on/1790004,
Nokia Canada Inc,,,,,https://www.nokia.com/careers/our-locations/canada/,
HCN-Revera (Fergus Place) Inc,,,info@liveyourretirement.com,289-360-1200,https://www.liveyourretirement.com/home/fergus-place,
BayBridge (Midland) Inc,,,info@dnb.com,416-487-2020,https://www.dnb.com/business-directory/company-profiles.baybridge_tiffin_house_inc.aaec984e09eaa5ed58b69acd9a7ed053.html,
Mill Hill Retirement Facility Inc,,,,289-360-1200,https://threebestrated.ca/retirement-homes-in-welland-on,
Guelph Rest Home Inc,,,,,https://www.dnb.com/business-directory/company-profiles.guelph_rest_home_inc.724d17e9082f5d2d2396f03e8c6965ab.html,https://linkedin.com/search/results/companies/?keywords=Guelph+Rest+Home+Inc
Madan Holdings Inc,Tetsuma Fujii,"Vice President, Contracts",,,https://www.canadacompanyregistry.com/companies/pooja-madan-holdings-inc/,https://linkedin.com/search/results/companies/?keywords=Madan+Holdings+Inc
Rayoak Place Retirement Inc,,,,,https://www.amenidaseniorliving.ca/locations/rayoak-place/,https://linkedin.com/search/results/companies/?keywords=Rayoak+Place+Retirement+Inc
HCN-Revera (Victoria Place) Inc,,,info@reverainc.com,289-360-1200,https://www.reverainc.com/,
1825081 Ontario Inc,,,,,,
CSH Brookside Inc,,,,905-501-9219,https://www.csh.org/,
Kingstown Investments Inc,Yesenia Bonilla,Vice President of Administration,,613-389-6761,https://www.e2eo.ca/city/one_business_web_details.php?id=19321,
Amica (Villa DaVinci) Corp,,,info@amica.ca,416-487-2020,https://www.amica.ca/,
BayBridge (Arnprior) Inc,,,info@dnb.com,416-487-2020,https://www.dnb.com/business-directory/company-profiles.baybridge_arnprior_inc.cca9404deb5fab79a02bee34ca458199.html,https://linkedin.com/search/results/companies/?keywords=BayBridge+(Arnprior)+Inc
Harwood Place Inc,,,,519-656-9324,https://harwoodplace.ca/,https://linkedin.com/search/results/companies/?keywords=Harwood+Place+Inc
Deem Management Services Ltd,,,,,https://www.deem.com/,
Lindsay Senior Residence Inc,,,,,https://www.liveyourretirement.com/homes/on/lindsay,
Caregard Developments (2003) Inc,,,info@caregardservices.com,,https://caregardservices.com/,
The Wedgewood Brockville Inc,,,,,https://chartwell.com/on/brockville/wedgewood,
HCN-Revera (Stone Lodge) Inc,,,info@reverainc.com,289-360-1200,https://www.reverainc.com/,
Caregard Enterprises Inc,,,,,https://caregardservices.com/,
Delcare LTC Inc,,,,,https://www.datanyze.com/companies/delcare/21858411,https://linkedin.com/search/results/companies/?keywords=Delcare+LTC+Inc
Claybar Developments Inc,,,,519-434-1808,https://claybar.ca/,https://linkedin.com/search/results/companies/?keywords=Claybar+Developments+Inc
Rollins Investments Inc,,,,,,
NLG 2011 Inc 613-831-9039 Nautical Lands Group,,,,613-831-9039,,
Baybridge (Tillsonburg) Inc,,,info@tillsonburghydro.ca,416-487-2020,https://www.tillsonburghydro.ca/,
1254536 Ontario Ltd,,,,289-719-3101,,
9613714 Canada Inc,,,,,https://ised-isde.canada.ca/cc/lgcy/fdrlCrpDtls.html?corpId=9613714,https://linkedin.com/search/results/companies/?keywords=9613714+Canada+Inc
2307943 Ontario Inc,,,,,,
Streetsville Retirement Inc,,,,,https://www.ontario.ca/locations/longtermcare/homes/2648-streetsville-community/,
1231354 Ontario Ltd,,,,289-719-3101,,
Caregard Holdings (2003) Inc,,,info@caregardservices.com,,https://caregardservices.com/,
Waterdown Village Manor Inc,,,,855-220-5055,https://www.springliving.ca/property/village-manor/,
1254536 Ontario Ltd,,,,289-719-3101,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1254536+Ontario+Ltd
BayBridge (Kensington Place) Inc,,,info@cor.ca,416-487-2020,https://cor.ca/2014/04/kensington-place-a-kosher-retirement-resort/,
HCN-Revera (Constitution Place) Inc,,,info@liveyourretirement.com,289-360-1200,https://www.liveyourretirement.com/home/constitution-place,
Hazeldean Gardens Retirement Residence Inc,,,,613-518-2006,https://www.aspiralife.ca/our-locations/ontario/stittsville/aspira-hazeldean-gardens-retirement-living/,
Kanata Retirement Group Inc,,,,,https://retirementhomeskanata.ca/,
1650702 Ontario Inc,,,,905-892-4725,,
Waterdown Village Manor Inc,,,,855-220-5055,,
Trafalgar Retirement Inc,,,,,https://www.trafalgar.com/en-ca/ways-to-go/senior-tours,https://linkedin.com/search/results/companies/?keywords=Trafalgar+Retirement+Inc
Southbrook Lodge Inc,,,,905-796-3630,https://southbrookretirement.ca/,https://linkedin.com/search/results/companies/?keywords=Southbrook+Lodge+Inc
Weston Retirement Village Ltd,,,,,http://www.retirementvillage.ca/,https://linkedin.com/search/results/companies/?keywords=Weston+Retirement+Village+Ltd
703788 Ontario Ltd,,,,905-738-2009,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=703788+Ontario+Ltd
Wellings Of Winchester Inc,,,,,,
1254536 Ontario Ltd,,,,289-719-3101,https://www.ontario.ca/page/ontario-business-registry,https://linkedin.com/search/results/companies/?keywords=1254536+Ontario+Ltd
Vision Retirement Group Inc,,,,519-656-9324,https://www.visionretirement.com/,
Healthcare Properties Holdings Ltd,,,,,https://www.nwhreit.com/,
1254537 Ontario Ltd,,,,289-719-3101,,
Nine Mile Villa Ltd,,,,519-357-3856,https://ninemilevilla.ca/,https://linkedin.com/search/results/companies/?keywords=Nine+Mile+Villa+Ltd
Woods Park Care Centre Inc,,,,,https://www.siennaliving.ca/long-term-continuing-care/ontario/woods-park-care-centre,
1832859 Ontario Inc,,,,,,
BayBridge (Alliston) Inc,,,info@firmania.ca,416-487-2020,https://firmania.ca/alliston/baybridge-alliston-inc-415238,
BayBridge (Doon Village) Inc,,,info@regionofwaterloomuseums.ca,416-487-2020,https://regionofwaterloomuseums.ca/en/visit/doon-heritage-village.aspx,
1304262 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1304262+Ontario+Ltd
Thornlea Farms Ltd,,,,905-655-4537,https://local.infobel.ca/CA100372705/thornlea_farms-whitby.html,
Anchor Farms Ltd,,,,705-436-3412,,
1018105 Ontario Inc,,,,,,
The Canada Trust Co,,,,,https://www.td.com/ca/en/personal-banking,
Bonnefield Farmland Ontario V Inc,,,,416-682-2677,https://bonnefield.com/,
Wesley Clover International Corp,,,,905-686-4661,,
Starmuir Enterprises Ltd,,,,905-737-5856,https://ised-isde.canada.ca/cbr-rec/en/search,https://linkedin.com/search/results/companies/?keywords=Starmuir+Enterprises+Ltd
Margaret P. Booth,,,,905-655-3025,https://womenfilmeditors.princeton.edu/booth-margaret/,https://linkedin.com/search/results/companies/?keywords=Margaret+P.+Booth
Charlotten-Farm Administration Ltd,,,,,https://charlottesfreedomfarm.ca/,https://linkedin.com/search/results/companies/?keywords=Charlotten-Farm+Administration+Ltd
Westergreen Farms,,,,,https://www.dnb.com/business-directory/company-profiles.westergreen_farm.bd207a62efd3b59220ba135e5384f9d4.html,https://linkedin.com/search/results/companies/?keywords=Westergreen+Farms
Keliste Investments Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.keliste_llc.553857c2da5f5707b73636ce3998926b.html,https://linkedin.com/search/results/companies/?keywords=Keliste+Investments+Ltd
Schaus Land and Cattle Co Ltd,,,,519-363-3516,https://www.schausgroup.ca/,
Salazar Realty Inc,Joe Salazar,,,,https://salazarproperties.ca/,https://linkedin.com/search/results/companies/?keywords=Salazar+Realty+Inc
Haylock Farm Ltd,,,,,https://www.wellington.ca/business-development/planning-development/development-applications/active-applications/haylock-farm,
2059520 Ontario Ltd,,,,,,
The Andersons Canada Ltd,,,,800-265-5225,https://andersonscanada.com/,https://linkedin.com/search/results/companies/?keywords=The+Andersons+Canada+Ltd
Destination Dairy Ltd,,,,,https://www.dairyland.ca/en/products,
Minto Communities Inc,brent strachan,Chairperson,,613-230-7051,https://www.minto.com/,https://linkedin.com/search/results/companies/?keywords=Minto+Communities+Inc
245 Pelham Road Holding Ltd,,,,,https://gregchew.com/property/245-pelham-st-catharines-ontario-l2s-1x8/,https://linkedin.com/search/results/companies/?keywords=245+Pelham+Road+Holding+Ltd
Ferrari Holdings Ltd,,,,,https://www.ferrari.com/en-EN,
Arvane Farms Ltd,,,,,https://www.simcoereformer.ca/news/local-news/trailer-park-residents-fear-for-their-future,
Ontario Peninsula Farms Ltd,,,,,https://www.jobbank.gc.ca/jobsearch/jobposting/43686369,https://linkedin.com/search/results/companies/?keywords=Ontario+Peninsula+Farms+Ltd
Kell Farms Ltd,,,,705-456-2520,https://www.dnb.com/business-directory/company-profiles.kell_farms_limited.8c670451d5d93615f71fa0788e68314a.html,https://linkedin.com/search/results/companies/?keywords=Kell+Farms+Ltd
Wellington Suites (Port Hope) Inc,,,info@wellingtonsuites.com,,http://wellingtonsuites.com/,
Brookvalley Angus South Inc,,,,905-738-7010,https://brookingangusranch.com/,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Angus+South+Inc
Fetherston Mobile Park Association,,,,,https://www.canadacompanyregistry.com/companies/fetherston-mobile-park-association/,
Great Lakes Poultry Farms Ltd,,,,,https://great-lakes-poultry.com/about-us/,
June Perk,,,,,https://www.junesjourney.com/wickedforgood,
49 Division Inc,Andrew Ross,,,,https://www.49ers.com/,https://linkedin.com/search/results/companies/?keywords=49+Division+Inc
CAPREIT Apartments Inc,Lisa Shipley,Executive Assistant,,416-861-9404,https://www.capreit.ca/,
Killam Properties SGP Ltd,Joe Mac,,,,https://killamreit.com/,https://linkedin.com/search/results/companies/?keywords=Killam+Properties+SGP+Ltd
PIRET (1865 Clements) Holdings Inc,,,info@puremultifamily.com,416-479-8590,https://www.puremultifamily.com/pure-industrial-real-estate-trust,
Lonsdale Holdings Inc,Marc Muzzo,,,,https://www.lonsdale.com/,
Skyline Real Estate Holdings Inc,,,,519-826-0439,,
Daniels Corp,,,,416-598-2129,https://danielshomes.ca/,
InterRent International Properties Inc,,,,833-284-7368,https://www.irent.com/,
Kastda Apartments Inc,Lisa Shipley,Executive Assistant,,,https://www.rentzen.ca/case/Kastda-Apartments-Inc-v-Kendall-20220210,https://linkedin.com/search/results/companies/?keywords=Kastda+Apartments+Inc
Minto Multi-Residential Income,,,,,https://www.mintoapartmentreit.com/,
Mount View Apartments Ltd,,,,,https://mountainview.com/,
4Q Multi-Residential GP Inc Four Quadrant Multi-Residential Limited Partnership,,,,,,
Elegance Construction Group Inc,,,,,,
Cameron Stephens Mortgage Capital Ltd,,,,,https://cameronstephens.com/,
Kastda Apartments Inc,Lisa Shipley,,,,https://www.rentzen.ca/case/Kastda-Apartments-Inc-v-Kendall-20220210,https://linkedin.com/search/results/companies/?keywords=Kastda+Apartments+Inc
2034719 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2034719+Ontario+Inc
2794465 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Brookvalley Developments (Angus) Ltd,,,info@obd.hcraontario.ca,905-738-7010,,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Developments+%28Angus%29+Ltd
CAPREIT Apartments Inc,,,,416-861-9404,,
Pinevalley Apartments Ltd,,,,,https://pine-valley-apartments-rentcafewebsite.securecafenet.com/residentservices/pine-valley-apartments/userlogin,
Citycorp Investments Inc Corvinelli Construction Ltd,,,,905-856-1977,,
Mount View Apartments Ltd,,,,,,
1821104 Ontario Inc,,,,519-941-6845,,
Silver Services Eldercare,,,,647-849-1500,https://silverservices.org/,
Hillside Vista Flats Inc,,,,,https://www.hillsideapartments.com/,
Rimark Apartments Ltd,,,,,https://www.rimark.co/,
Goldcorp Canada Ltd,,,,,,
Brick Lands Inc,,,,,,
Hollyburn Properties Ltd,,,,,https://www.hollyburn.com/,
LGC Canada Real Estate Ltd,,,,,,
1503893 Ontario Inc,,,,,,
Clifton Blake Capital Corp,,,,416-850-6809,,
1140 Yonge Inc,,,,,,
Diamond Residential Developments Corp,,,,,,
Deergate Holdings Inc,,,,,,
CAPREIT Apartments Inc,Lisa Shipley,,,,,
Econ Development Inc,Tom Dedyna,,,519-433-0634,,
Hazelview WP Inc,,,,888-949-8439,,
11 Yorkville Partners Inc,,,,,,
Bona Building &amp; Management Co Ltd,,,,,,
Magna International Inc,,,,905-726-2462,,
King North Developments CR Inc,,,,,,
Balco Developments - 45 Staples Inc,,,,,,
12304 Heart Lake Road Limited Partnership,,,,,,
St Clair Poultry Packers Co Inc,,,,905-738-7010,,
"Ontario Realty Corp ASO: V. Catalfo Real Estate Branch, Marketing Section",,,,,,
